customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04174,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),77.5,743.25,No
CUST-04175,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,109.4,3955.67,No
CUST-04176,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.26,173.91,Yes
CUST-04177,Male,1,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.55,236.48,No
CUST-04178,Male,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,109.87,339.44,Yes
CUST-04179,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),91.72,321.67,Yes
CUST-04180,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.81,237.14,Yes
CUST-04181,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),97.99,2351.33,No
CUST-04182,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,98.88,4202.68,No
CUST-04183,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.21,338.11,No
CUST-04184,Male,0,No,Yes,65,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.13,5288.89,No
CUST-04185,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.11,1539.9,No
CUST-04186,Female,0,No,No,41,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,65.41,2709.96,No
CUST-04187,Female,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.96,425.55,No
CUST-04188,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,70.4,60.58,Yes
CUST-04189,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),58.97,2389.08,No
CUST-04190,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.84,1166.9,No
CUST-04191,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.41,1120.63,No
CUST-04192,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.65,3091.98,No
CUST-04193,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),42.45,88.76,No
CUST-04194,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,82.78,3238.7,No
CUST-04195,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.93,147.9,Yes
CUST-04196,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,69.32,1853.82,No
CUST-04197,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,56.08,1478.48,No
CUST-04198,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),22.62,238.78,No
CUST-04199,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,117.36,225.12,Yes
CUST-04200,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.48,4400.58,No
CUST-04201,Female,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,23.75,559.97,Yes
CUST-04202,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),23.34,634.12,No
CUST-04203,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),95.59,2752.37,No
CUST-04204,Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,52.9,3441.46,Yes
CUST-04205,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),61.35,59.99,No
CUST-04206,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,80.08,5443.8,Yes
CUST-04207,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.46,127.98,Yes
CUST-04208,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,70.1,129.67,Yes
CUST-04209,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.88,3093.29,No
CUST-04210,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.72,3583.59,Yes
CUST-04211,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.56,31.34,No
CUST-04212,Female,0,No,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),103.87,1803.43,No
CUST-04213,Male,0,No,Yes,24,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,58.18,1187.24,No
CUST-04214,Male,1,No,No,9,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.39,1106.25,Yes
CUST-04215,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.07,5124.88,No
CUST-04216,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.95,916.93,Yes
CUST-04217,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,26.25,1325.27,Yes
CUST-04218,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,39.18,572.23,Yes
CUST-04219,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.19,1278.64,No
CUST-04220,Female,0,Yes,No,25,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,67.71,1661.99,No
CUST-04221,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.45,1576.75,Yes
CUST-04222,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,85.67,3517.03,Yes
CUST-04223,Male,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,104.5,960.75,Yes
CUST-04224,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),70.29,1211.35,No
CUST-04225,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),100.56,6435.87,No
CUST-04226,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,113.03,4760.23,Yes
CUST-04227,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,32.78,148.57,No
CUST-04228,Female,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),118.45,8500.64,No
CUST-04229,Female,0,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),92.54,2504.42,No
CUST-04230,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.98,2727.67,No
CUST-04231,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,117.97,1240.73,Yes
CUST-04232,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,35.0,640.91,No
CUST-04233,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.34,3768.37,No
CUST-04234,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.17,443.6,No
CUST-04235,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,69.36,348.02,Yes
CUST-04236,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),22.23,307.46,Yes
CUST-04237,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,52.79,91.55,Yes
CUST-04238,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.02,4158.78,Yes
CUST-04239,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),94.48,430.27,No
CUST-04240,Male,0,No,Yes,10,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.13,561.96,No
CUST-04241,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.45,2473.77,Yes
CUST-04242,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,24.48,597.15,No
CUST-04243,Female,1,No,No,12,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,114.03,1320.71,No
CUST-04244,Male,1,Yes,Yes,25,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.71,1344.84,Yes
CUST-04245,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,90.65,596.16,No
CUST-04246,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,109.52,108.99,No
CUST-04247,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.28,2578.17,Yes
CUST-04248,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),65.33,2393.32,Yes
CUST-04249,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,55.35,3380.92,No
CUST-04250,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,106.0,4910.71,Yes
CUST-04251,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),50.3,3535.9,No
CUST-04252,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),51.13,3565.21,No
CUST-04253,Male,1,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),94.32,4219.62,No
CUST-04254,Female,0,No,Yes,64,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.12,5078.66,Yes
CUST-04255,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.26,1957.14,Yes
CUST-04256,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),63.53,285.82,Yes
CUST-04257,Female,0,No,Yes,6,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,76.9,477.34,No
CUST-04258,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.21,166.41,Yes
CUST-04259,Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.08,3769.58,Yes
CUST-04260,Male,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),109.31,3416.83,No
CUST-04261,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,69.14,2953.05,Yes
CUST-04262,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),38.21,425.57,No
CUST-04263,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.79,680.97,No
CUST-04264,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),47.16,46.98,No
CUST-04265,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,117.4,7969.14,No
CUST-04266,Male,1,No,No,61,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.18,6716.28,Yes
CUST-04267,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,27.51,1286.03,Yes
CUST-04268,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,26.72,24.41,Yes
CUST-04269,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,56.62,322.53,No
CUST-04270,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,69.83,840.58,No
CUST-04271,Female,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,48.76,440.42,Yes
CUST-04272,Female,0,No,No,58,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.19,4313.4,No
CUST-04273,Female,1,No,No,6,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.32,345.83,No
CUST-04274,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.25,1510.89,No
CUST-04275,Male,0,No,Yes,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46.45,1076.89,Yes
CUST-04276,Male,1,No,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),25.23,384.51,No
CUST-04277,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.81,619.73,Yes
CUST-04278,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),91.23,6610.41,Yes
CUST-04279,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),65.89,988.05,No
CUST-04280,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.92,4234.91,Yes
CUST-04281,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,49.03,279.64,Yes
CUST-04282,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.03,4617.26,No
CUST-04283,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),76.56,462.14,No
CUST-04284,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,61.41,2006.16,No
CUST-04285,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.56,838.76,No
CUST-04286,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,84.66,369.77,Yes
CUST-04287,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,34.33,35.43,Yes
CUST-04288,Male,1,No,No,72,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.12,5721.93,Yes
CUST-04289,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,39.85,161.97,No
CUST-04290,Female,0,No,No,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),19.99,784.79,Yes
CUST-04291,Male,0,No,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.71,1650.73,No
CUST-04292,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,105.1,1190.36,No
CUST-04293,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),21.14,119.49,No
CUST-04294,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.52,134.31,No
CUST-04295,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,71.89,1987.02,No
CUST-04296,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,18.66,413.98,Yes
CUST-04297,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,82.43,4722.22,No
CUST-04298,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,81.0,2316.63,Yes
CUST-04299,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.47,2291.12,No
CUST-04300,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.97,55.83,No
CUST-04301,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.25,3024.79,No
CUST-04302,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.52,306.43,No
CUST-04303,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.86,647.53,Yes
CUST-04304,Female,1,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.37,2384.24,Yes
CUST-04305,Male,1,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.87,2893.99,Yes
CUST-04306,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.35,659.21,Yes
CUST-04307,Female,0,No,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.98,3297.58,Yes
CUST-04308,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.5,700.52,No
CUST-04309,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.23,5098.17,Yes
CUST-04310,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),29.73,31.17,Yes
CUST-04311,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,104.52,180.29,Yes
CUST-04312,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),95.09,4162.66,No
CUST-04313,Female,0,Yes,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.04,1709.83,No
CUST-04314,Female,0,Yes,No,26,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,36.16,865.85,No
CUST-04315,Male,0,No,No,30,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.95,1660.0,No
CUST-04316,Male,1,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,86.01,6079.63,No
CUST-04317,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),55.05,1774.83,No
CUST-04318,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26.53,877.48,Yes
CUST-04319,Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,29.22,1134.31,No
CUST-04320,Male,0,No,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.25,5705.31,No
